"ape" "rmse" "size" "error" "method"
"110" 2.04597709194672 0.326363376984985 50 1 "FPCAR"
"111" 3.07940346847061 0.465067325793806 50 1 "FPCAR"
"112" 2.64379915367004 0.385265749423874 50 1 "FPCAR"
"113" 2.56166762246604 0.390831788386559 50 1 "FPCAR"
"114" 2.84220897007172 0.430333610773688 50 1 "FPCAR"
"115" 3.10429992618753 0.452611420110496 50 1 "FPCAR"
"116" 3.34707988150168 0.492677762184147 50 1 "FPCAR"
"117" 2.76099693980062 0.43103046039784 50 1 "FPCAR"
"118" 3.89130500952413 0.484754222436354 50 1 "FPCAR"
"119" 2.55712989780833 0.374115150093045 50 1 "FPCAR"
"120" 2.69942232910029 0.411086961582693 50 1 "FPCAR"
"121" 3.2481497885587 0.449504301088243 50 1 "FPCAR"
"122" 3.38473055623802 0.472965956680557 50 1 "FPCAR"
"123" 2.50367484790976 0.356653503442468 50 1 "FPCAR"
"124" 2.84563641796177 0.41881403527847 50 1 "FPCAR"
"125" 3.23586470502482 0.453544363501092 50 1 "FPCAR"
"126" 3.34921554839748 0.49463026634214 50 1 "FPCAR"
"127" 2.33640631839362 0.335352405853667 50 1 "FPCAR"
"128" 2.89863694942036 0.426175346102229 50 1 "FPCAR"
"129" 3.2915579178762 0.478903174427948 50 1 "FPCAR"
"130" 3.13936343265531 0.489632339422603 50 1 "FPCAR"
"131" 3.48480538153775 0.456933371489064 50 1 "FPCAR"
"132" 3.44141270039573 0.522709187426629 50 1 "FPCAR"
"133" 2.8129856354468 0.399746004596936 50 1 "FPCAR"
"134" 2.43266865093436 0.360977338144212 50 1 "FPCAR"
"135" 3.24129127770662 0.450879733045732 50 1 "FPCAR"
"136" 2.75627710453412 0.400208702092955 50 1 "FPCAR"
"137" 3.52508219653534 0.509588768381973 50 1 "FPCAR"
"138" 2.8010995407172 0.385142666782686 50 1 "FPCAR"
"139" 3.01298349279397 0.424033700702466 50 1 "FPCAR"
"140" 3.08478536737932 0.424548642034539 50 1 "FPCAR"
"141" 3.78479978439384 0.512614454447974 50 1 "FPCAR"
"142" 1.99944764009577 0.29026387775579 50 1 "FPCAR"
"143" 2.9431659328561 0.423463936566716 50 1 "FPCAR"
"144" 3.1409910183468 0.442669449240684 50 1 "FPCAR"
"145" 2.13491151795622 0.323057961134846 50 1 "FPCAR"
"146" 2.03436367724637 0.319434682700713 50 1 "FPCAR"
"147" 3.65605006602323 0.532114776096041 50 1 "FPCAR"
"148" 2.68606372322011 0.418700035209995 50 1 "FPCAR"
"149" 2.70302225535061 0.390608788103352 50 1 "FPCAR"
"150" 2.31858659453214 0.342946173572664 50 1 "FPCAR"
"151" 2.88162682146949 0.390528113402265 50 1 "FPCAR"
"152" 2.27749280362933 0.325334992144937 50 1 "FPCAR"
"153" 3.14834284641517 0.454967405359029 50 1 "FPCAR"
"154" 2.85122672794194 0.394220055888873 50 1 "FPCAR"
"155" 3.34349951176612 0.467836286674212 50 1 "FPCAR"
"156" 2.44195075078505 0.35940994441613 50 1 "FPCAR"
"157" 2.91312873573278 0.42701693849002 50 1 "FPCAR"
"158" 2.73563957924657 0.385004576379509 50 1 "FPCAR"
"159" 4.08200195852565 0.55744607007727 50 1 "FPCAR"
"160" 2.97758739035551 0.421396654592435 50 1 "FPCAR"
"161" 3.72517553190373 0.53172843271026 50 1 "FPCAR"
"162" 3.00904251412193 0.419569536598691 50 1 "FPCAR"
"163" 2.58030766171104 0.38476614280542 50 1 "FPCAR"
"164" 2.57962143348584 0.378140169851589 50 1 "FPCAR"
"165" 2.91730962822778 0.45392260838986 50 1 "FPCAR"
"166" 2.53581415749619 0.347308478370443 50 1 "FPCAR"
"167" 3.06479730556066 0.440232053190738 50 1 "FPCAR"
"168" 3.38644286028215 0.481947316971562 50 1 "FPCAR"
