"ape" "rmse" "size" "error" "method"
"261" 4.32061985923419 0.620604612109185 50 1.5 "FPCAR*"
"262" 3.62750251341095 0.5205215705646 50 1.5 "FPCAR*"
"263" 3.61601405369365 0.544218393285337 50 1.5 "FPCAR*"
"264" 3.02186662135408 0.444000774361172 50 1.5 "FPCAR*"
"265" 3.27544222583325 0.50952219786969 50 1.5 "FPCAR*"
"266" 3.63033415274965 0.486153827012592 50 1.5 "FPCAR*"
"267" 3.60087492106833 0.523845762519249 50 1.5 "FPCAR*"
"268" 4.20767092910952 0.605601594943031 50 1.5 "FPCAR*"
"269" 2.89814933643605 0.418307535115163 50 1.5 "FPCAR*"
"270" 2.4432128392582 0.366444764732616 50 1.5 "FPCAR*"
"271" 3.75600963170007 0.515731012384775 50 1.5 "FPCAR*"
"272" 3.55236859606799 0.518391806391791 50 1.5 "FPCAR*"
"273" 3.40818921864241 0.541603980993316 50 1.5 "FPCAR*"
"274" 3.62807349203314 0.536459586249478 50 1.5 "FPCAR*"
"275" 3.73989089692545 0.571366970408297 50 1.5 "FPCAR*"
"276" 3.45535796777758 0.484148319079508 50 1.5 "FPCAR*"
"277" 3.33501378549781 0.478887859662758 50 1.5 "FPCAR*"
"278" 3.02660829074815 0.453884067861965 50 1.5 "FPCAR*"
"279" 3.19132189115343 0.46828921636105 50 1.5 "FPCAR*"
"280" 4.03647284079774 0.529851104845253 50 1.5 "FPCAR*"
"281" 4.21182291001727 0.567360092509769 50 1.5 "FPCAR*"
"282" 2.25643218993959 0.327682261287308 50 1.5 "FPCAR*"
"283" 3.06537554247028 0.451069864799346 50 1.5 "FPCAR*"
"284" 2.72688299446474 0.436070507998531 50 1.5 "FPCAR*"
"285" 3.44261426909007 0.508324824419319 50 1.5 "FPCAR*"
"286" 3.46210826956366 0.549135427221888 50 1.5 "FPCAR*"
"287" 4.22202414472928 0.588795984315563 50 1.5 "FPCAR*"
"288" 3.67254514092206 0.513419901313402 50 1.5 "FPCAR*"
"289" 2.62392780028263 0.366154391057202 50 1.5 "FPCAR*"
"290" 2.83948555061508 0.432741448008893 50 1.5 "FPCAR*"
"291" 3.31653603367667 0.478046444921964 50 1.5 "FPCAR*"
"292" 2.18351931674031 0.324359465847124 50 1.5 "FPCAR*"
"293" 3.06588762726485 0.465350233196704 50 1.5 "FPCAR*"
"294" 4.39934028675031 0.590691591814857 50 1.5 "FPCAR*"
"295" 4.20921140676184 0.562465374358569 50 1.5 "FPCAR*"
"296" 3.13082664618526 0.477010960679826 50 1.5 "FPCAR*"
"297" 3.95859903545825 0.535206477883492 50 1.5 "FPCAR*"
"298" 3.23430563480183 0.492572137528372 50 1.5 "FPCAR*"
"299" 3.20989040287664 0.496799404662125 50 1.5 "FPCAR*"
"300" 3.09215353859407 0.436232312266267 50 1.5 "FPCAR*"
"301" 1.86359382742283 0.259750883450202 100 0.5 "FPCAR*"
"302" 2.14877169450701 0.290816536966198 100 0.5 "FPCAR*"
"303" 2.21654923409995 0.310686292343552 100 0.5 "FPCAR*"
"304" 1.67435919450938 0.241635058482226 100 0.5 "FPCAR*"
"305" 2.50574730177867 0.354641557534611 100 0.5 "FPCAR*"
"306" 2.31084188468018 0.324502911645602 100 0.5 "FPCAR*"
"307" 2.0256743795017 0.286508803408511 100 0.5 "FPCAR*"
"308" 1.86336881806307 0.261430801709227 100 0.5 "FPCAR*"
"309" 1.88743214273492 0.279039974035423 100 0.5 "FPCAR*"
"310" 2.66555764597209 0.35197782531584 100 0.5 "FPCAR*"
"311" 2.46273090844249 0.340236450219944 100 0.5 "FPCAR*"
"312" 2.44341611227984 0.381964531908821 100 0.5 "FPCAR*"
"313" 2.4293610231707 0.357598857969328 100 0.5 "FPCAR*"
"314" 2.76853085104653 0.402941441772342 100 0.5 "FPCAR*"
"315" 2.26247718425959 0.302340576484982 100 0.5 "FPCAR*"
"316" 1.8381230453785 0.262217884268159 100 0.5 "FPCAR*"
"317" 2.62414115830473 0.36639072110035 100 0.5 "FPCAR*"
"318" 2.4634719523908 0.330448692070841 100 0.5 "FPCAR*"
"319" 2.94510363717325 0.406103604747719 100 0.5 "FPCAR*"
"320" 2.51216162622977 0.368610385062062 100 0.5 "FPCAR*"
"321" 2.23026201293556 0.322664224274237 100 0.5 "FPCAR*"
"322" 2.11625671845179 0.309032510796163 100 0.5 "FPCAR*"
"323" 1.64400944571499 0.244543469126578 100 0.5 "FPCAR*"
"324" 2.08943974198987 0.310925782755592 100 0.5 "FPCAR*"
"325" 2.23055218748037 0.324761017595895 100 0.5 "FPCAR*"
"326" 1.87225081294149 0.274694454839181 100 0.5 "FPCAR*"
"327" 2.15096416893113 0.299617378521912 100 0.5 "FPCAR*"
"328" 1.98105135277797 0.288058011363449 100 0.5 "FPCAR*"
"329" 2.43996983775709 0.358735321906764 100 0.5 "FPCAR*"
"330" 2.6811038937216 0.382866270162942 100 0.5 "FPCAR*"
"331" 2.44932009967004 0.361424371546003 100 0.5 "FPCAR*"
"332" 2.08595084620603 0.287343632946915 100 0.5 "FPCAR*"
"333" 2.05713537883519 0.292413005252314 100 0.5 "FPCAR*"
"334" 2.49243036989392 0.371819384047865 100 0.5 "FPCAR*"
"335" 2.32544091182503 0.310518316018877 100 0.5 "FPCAR*"
"336" 2.29949341588748 0.333265624931818 100 0.5 "FPCAR*"
"337" 1.87328617119181 0.26790533291103 100 0.5 "FPCAR*"
"338" 2.40080512287349 0.333399148735723 100 0.5 "FPCAR*"
"339" 3.19355765075125 0.43649231902726 100 0.5 "FPCAR*"
"340" 2.08245117826387 0.303484583504587 100 0.5 "FPCAR*"
"341" 3.07250815497663 0.435414545045139 100 0.5 "FPCAR*"
"342" 1.962912499661 0.272425919749619 100 0.5 "FPCAR*"
"343" 1.90428861124231 0.275532373361413 100 0.5 "FPCAR*"
"344" 1.84398506571139 0.251216689917624 100 0.5 "FPCAR*"
"345" 2.29674645888517 0.314240130183437 100 0.5 "FPCAR*"
"346" 2.46894788152321 0.355151783534329 100 0.5 "FPCAR*"
"347" 2.99381717987731 0.426200480007798 100 0.5 "FPCAR*"
"348" 2.07635972471458 0.305493008076491 100 0.5 "FPCAR*"
"349" 2.42035892714287 0.360551506380256 100 0.5 "FPCAR*"
"350" 2.40080064206259 0.335050179775962 100 0.5 "FPCAR*"
"351" 1.64982786720433 0.235711357563435 100 0.5 "FPCAR*"
"352" 2.12242227974716 0.302004916964892 100 0.5 "FPCAR*"
"353" 2.00288121562914 0.290546112466741 100 0.5 "FPCAR*"
"354" 1.87527977315193 0.282579485211168 100 0.5 "FPCAR*"
"355" 2.0882522724628 0.317766734289703 100 0.5 "FPCAR*"
"356" 2.73766665141453 0.382918718750072 100 0.5 "FPCAR*"
"357" 2.54668374810641 0.356089821619233 100 0.5 "FPCAR*"
"358" 2.12100681652308 0.322327460883457 100 0.5 "FPCAR*"
"359" 2.54286791044685 0.36135781521163 100 0.5 "FPCAR*"
"360" 2.05811941243895 0.312756410197334 100 0.5 "FPCAR*"
"361" 2.4161069552914 0.349574965717007 100 0.5 "FPCAR*"
"362" 1.61659166381383 0.242680315351042 100 0.5 "FPCAR*"
"363" 2.14223979297349 0.325325446955118 100 0.5 "FPCAR*"
"364" 2.08193855680109 0.296995215307198 100 0.5 "FPCAR*"
"365" 2.20350814920767 0.318781300252133 100 0.5 "FPCAR*"
"366" 2.48327017163763 0.372422096330188 100 0.5 "FPCAR*"
"367" 2.05541506506091 0.289133551649682 100 0.5 "FPCAR*"
"368" 2.10569299930569 0.324062480919402 100 0.5 "FPCAR*"
"369" 1.47027778865643 0.236442539068811 100 0.5 "FPCAR*"
"370" 2.05265686823627 0.313657674029707 100 0.5 "FPCAR*"
"371" 2.48199548524081 0.339096340816087 100 0.5 "FPCAR*"
"372" 2.53488003279715 0.37527868853103 100 0.5 "FPCAR*"
"373" 2.30317903050596 0.364395797358107 100 0.5 "FPCAR*"
"374" 1.9487782095847 0.273509140860827 100 0.5 "FPCAR*"
"375" 2.55141621541811 0.374145612356349 100 0.5 "FPCAR*"
"376" 1.73013300662194 0.254576744506855 100 0.5 "FPCAR*"
"377" 2.01886617945198 0.284367893210369 100 0.5 "FPCAR*"
"378" 2.43771312687642 0.359958400220775 100 0.5 "FPCAR*"
"379" 2.3838222211298 0.365738778100966 100 0.5 "FPCAR*"
"380" 2.16373743721495 0.325297578551767 100 0.5 "FPCAR*"
"381" 2.23141114954153 0.336994023420425 100 0.5 "FPCAR*"
"382" 2.42627887132164 0.356540839021451 100 0.5 "FPCAR*"
"383" 1.97911504932438 0.294695865440873 100 0.5 "FPCAR*"
"384" 3.22323706429221 0.414358624251373 100 0.5 "FPCAR*"
"385" 2.06791929065047 0.293463755515026 100 0.5 "FPCAR*"
"386" 2.52425909098014 0.343307500115935 100 0.5 "FPCAR*"
"387" 1.87215037333558 0.275867838886511 100 0.5 "FPCAR*"
"388" 2.09822717180105 0.302951381910353 100 0.5 "FPCAR*"
"389" 2.28038083896238 0.351076080167737 100 0.5 "FPCAR*"
"390" 2.29772768276138 0.322803247350662 100 0.5 "FPCAR*"
"391" 2.19399523930064 0.310126488367553 100 0.5 "FPCAR*"
"392" 1.83392008986933 0.284516141745783 100 0.5 "FPCAR*"
"393" 2.08444328617997 0.281943857741923 100 0.5 "FPCAR*"
"394" 2.29252236416641 0.32907403887592 100 0.5 "FPCAR*"
"395" 1.90597365647525 0.271469230911547 100 0.5 "FPCAR*"
"396" 2.16423296435098 0.306641982893875 100 0.5 "FPCAR*"
"397" 1.99915112295558 0.276083210384411 100 0.5 "FPCAR*"
"398" 1.89921200582318 0.264696285749481 100 0.5 "FPCAR*"
"399" 2.7071923951398 0.371983723909665 100 0.5 "FPCAR*"
"400" 2.36041869715622 0.316379923718057 100 0.5 "FPCAR*"
"401" 2.57759325200709 0.355490703047347 100 1 "FPCAR*"
"402" 2.92180966145902 0.392357826814268 100 1 "FPCAR*"
"403" 2.58380614104262 0.362881524237334 100 1 "FPCAR*"
"404" 2.17034265836973 0.317076544691088 100 1 "FPCAR*"
